"Hrepro_l","Hveg_l","SLA_l","LDMC_l","LCC_l","LNC_l","LD13C_l","LD15N_l","Hrepro_c","Hveg_c","SLA_c","LDMC_c","LCC_c","LNC_c","LD13C_c","LD15N_c","Hrepro_Tmin","Hveg_Tmin","SLA_Tmin","LDMC_Tmin","LCC_Tmin","LNC_Tmin","LD13C_Tmin","LD15N_Tmin"
-0.816497355726536,-0.833533402465841,-0.51251494623312,0.461124026007893,0.357206347990283,-0.170299494306537,0.457838094563205,-0.270064248427374,-0.527950701089591,-0.730329569040949,-0.142421184707398,-0.00611745961340549,-0.281261749272428,-0.569648816578339,-0.0468914706964653,-0.796535403226534,0.778987361693339,0.872684816536589,0.498458241282048,-0.416715824056082,-0.192220910518374,0.364787670906118,-0.368548919884569,0.475421038261901
-0.822775229821564,-0.844622781211285,-0.504108159241239,0.448247902525653,0.342146971037296,-0.181380040402183,0.446632616529416,-0.290400301648897,-0.55700307155572,-0.742546124317587,-0.0878426768984346,-0.0666285520491165,-0.283370103238494,-0.516708891083322,-0.073213295744306,-0.784989078026342,0.791049203766559,0.87594364996539,0.494466648250432,-0.414093079185646,-0.207728230983105,0.341662335739768,-0.374716657082682,0.45807480674349
-0.818559769009606,-0.826950765346931,-0.509294172304997,0.460883185634898,0.372419248623998,-0.147377294735209,0.463820706318419,-0.247678255496443,-0.49655111726596,-0.69313240585245,-0.0543278148387667,-0.101059295586601,-0.331416195502051,-0.536786880099115,-0.115552309755323,-0.798425170523391,0.801496706201013,0.876796847736716,0.492938219083589,-0.414934446529021,-0.22642099501224,0.316899602588566,-0.383575224448292,0.436655863652609
-0.829891233928013,-0.840511432207497,-0.495242513701823,0.441801800838703,0.358929118011701,-0.150877146658953,0.450854362849017,-0.265477426259723,-0.675377132842831,-0.816350857914021,-0.0628887423599467,-0.0943384452567695,-0.20520574225238,-0.400743510910707,-0.0420825789498027,-0.728766187414414,0.814572366228163,0.884059637415795,0.478419134978304,-0.398595282106101,-0.228801269968903,0.29955056350126,-0.378237254811128,0.432542153881802
-0.807525012721582,-0.82015669605515,-0.522881847095743,0.476517571156877,0.372653525549935,-0.160550707703818,0.470073422202534,-0.248721451105531,-0.574355363935287,-0.748932633394818,-0.0564492438547002,-0.100967247683608,-0.281983932348654,-0.482961739568111,-0.087052429463318,-0.775014000807848,0.791565204673887,0.868008438248494,0.508263070130114,-0.433786329469592,-0.234099579275163,0.322422205624632,-0.394367686044143,0.428726083311815
-0.804675629279947,-0.824982428636357,-0.526723284258096,0.478031248282241,0.359766866535282,-0.181051925513241,0.465500233540254,-0.267680043468162,-0.602130211102541,-0.764866606175885,-0.0414500595239825,-0.117485420687935,-0.2671205439195,-0.450432462564201,-0.085891770312334,-0.761473757058624,0.79406020613299,0.873102963849432,0.49982314139023,-0.422438600775882,-0.223255407442057,0.327636178868804,-0.385056306369082,0.440786007932968
-0.787255729595301,-0.801900869513765,-0.545110400969275,0.504617212315757,0.382783674722896,-0.169274759196886,0.484990367732028,-0.235194014540504,-0.523223790907111,-0.713957780346609,-0.0622048264861471,-0.0934676823782352,-0.312981715943092,-0.524084965343212,-0.101581603222625,-0.792429285823264,0.778057536459404,0.859390769792442,0.522541690021487,-0.450321390713333,-0.233380988283924,0.337320935529354,-0.400385899812348,0.430070946576604
-0.829891233928013,-0.840511432207497,-0.495242513701823,0.441801800838703,0.358929118011701,-0.150877146658953,0.450854362849017,-0.265477426259723,-0.675377132842831,-0.816350857914021,-0.0628887423599467,-0.0943384452567695,-0.20520574225238,-0.400743510910707,-0.0420825789498027,-0.728766187414414,0.814572366228163,0.884059637415795,0.478419134978304,-0.398595282106101,-0.228801269968903,0.29955056350126,-0.378237254811128,0.432542153881802
-0.819546019614486,-0.834491126044891,-0.508691680137573,0.457130659512599,0.358934956811905,-0.164266583384642,0.456956428991501,-0.267173881569719,-0.456930346112112,-0.66904375187936,-0.0849646048601066,-0.0661548639737236,-0.343585837906931,-0.581428096083269,-0.10829270725421,-0.810207370623575,0.789977832923173,0.875308837843449,0.495586422388754,-0.415368214585613,-0.207565013372456,0.342967717009842,-0.375135717802985,0.45832581143458
-0.798080953472937,-0.821064132930041,-0.534287081327004,0.486665063284788,0.359242310678576,-0.189186647001232,0.468640953704785,-0.268929340715171,-0.533003108236599,-0.712114752594656,-0.0171527156215876,-0.142213271658831,-0.319993595638023,-0.485774779981285,-0.126483557382437,-0.782037327419867,0.783505755634007,0.868718655469489,0.507340882555502,-0.430089754571973,-0.21550438586202,0.344668215212766,-0.384466483787675,0.44999222508465
-0.826791599499847,-0.840228561797346,-0.499393142162668,0.445862571947729,0.355968331401019,-0.158849697512063,0.451288556959727,-0.270288196472037,-0.517450041428399,-0.709391036319534,-0.0600101008216951,-0.0956541163677761,-0.317189019251901,-0.526589356377457,-0.10494980887192,-0.793752383302277,0.794917615356318,0.875700489009547,0.495204956410372,-0.416167814708846,-0.216659936478565,0.331293832059832,-0.379615695274972,0.448030251506521
-0.809842333812676,-0.818928428067808,-0.519648784367032,0.473967364896401,0.377660861486621,-0.150838024955663,0.471055804081032,-0.241058167164515,-0.548794205862381,-0.732042327810124,-0.0614548747611687,-0.0950070327536048,-0.297215320437178,-0.505461989802432,-0.093152749053149,-0.784579070716225,0.797665037215899,0.874270931387965,0.497588456681978,-0.42035811556492,-0.226789862928182,0.321029209866741,-0.385854436247913,0.436567896134224
-0.811002115209745,-0.821446519216547,-0.518554047780348,0.471913729459243,0.374251996257009,-0.154187561261065,0.468900804595758,-0.245976880309894,-0.567831365533822,-0.744856653415578,-0.0587504338598262,-0.0983601952853094,-0.285642633990934,-0.489507368172712,-0.0880003333378362,-0.777723401249996,0.793711004135281,0.871945991058585,0.501792648956512,-0.425139372975027,-0.226200472135964,0.325906869927859,-0.387442119399733,0.4375172840672
-0.813970811914675,-0.814703538860247,-0.512799329089972,0.469058409444813,0.389915258223885,-0.128054060686731,0.473911858636884,-0.222010128776529,-0.544680678675448,-0.726070423624407,-0.0453298453232468,-0.112287303862387,-0.304717295678045,-0.497440456409005,-0.104829797311701,-0.783492591937166,0.805590837311373,0.872744060017687,0.498193952139358,-0.424009475379844,-0.246529474236666,0.296949943324838,-0.396157591270767,0.413403836344873
-0.828928070088586,-0.834865025989234,-0.49603009304054,0.444938404275359,0.368795197041933,-0.138867664154899,0.456035059520314,-0.251271850242528,-0.545293417225843,-0.741311316389811,-0.132179548291747,-0.017906421762362,-0.274646743950952,-0.551844145108489,-0.0478993124598619,-0.791379760022091,0.792124576115957,0.879102008953272,0.488096859690851,-0.405600830976986,-0.199260736710758,0.34588243388713,-0.367516784758163,0.467103987215213
-0.809842333812676,-0.818928428067808,-0.519648784367032,0.473967364896401,0.377660861486621,-0.150838024955663,0.471055804081032,-0.241058167164515,-0.548794205862381,-0.732042327810124,-0.0614548747611687,-0.0950070327536048,-0.297215320437178,-0.505461989802432,-0.093152749053149,-0.784579070716225,0.797665037215899,0.874270931387965,0.497588456681978,-0.42035811556492,-0.226789862928182,0.321029209866741,-0.385854436247913,0.436567896134224
-0.797808040115426,-0.829878461348349,-0.533694065526705,0.481999099520641,0.340629152995913,-0.212591827084627,0.459213817129352,-0.295013345874287,-0.498428480174271,-0.685568002074075,-0.00907261483813912,-0.149775889586002,-0.343331560674291,-0.503805322913368,-0.143285410733896,-0.790251010837305,0.779280266438303,0.867181872458377,0.509686206335857,-0.432284019793867,-0.211509947593789,0.351926383439561,-0.38347072981571,0.454565028162502
-0.805663597539173,-0.818952339198022,-0.525090776994484,0.479084041568108,0.372752963464488,-0.162606170755989,0.47111720368611,-0.24876350759252,-0.520150769041025,-0.713451834867741,-0.071670486870556,-0.0831229179259231,-0.311810493773591,-0.532422298533609,-0.0965399450257934,-0.794442407260923,0.791045577893096,0.868989068459463,0.506806239936405,-0.431510352400328,-0.230074394126501,0.326011247860789,-0.391664990401485,0.433322453399813
-0.80961237668947,-0.835358369675052,-0.520443500845913,0.467558408188566,0.344836026705562,-0.194114655839373,0.455334627394735,-0.288276387611978,-0.489448676918628,-0.678922994051527,-0.00863812547952089,-0.149916354993055,-0.348756290991389,-0.509451263803982,-0.146529227000924,-0.792442059704736,0.78591612903738,0.871283956904747,0.502856533542459,-0.424434003615828,-0.2122525545319,0.344301865353712,-0.380795008346777,0.4534552888277
-0.81927209201477,-0.830727275924206,-0.508820543326534,0.458866603415356,0.365996609097491,-0.155245766531418,0.460470672188896,-0.256998953685195,-0.563724134312053,-0.758750971228544,-0.164025875227712,0.0166794455789714,-0.24997767264679,-0.55598114219561,-0.0195780037879352,-0.785539947286395,0.781340925503844,0.871211035836587,0.502257988377155,-0.422458881787984,-0.202598376331815,0.355683606487449,-0.375580183439141,0.46419555164489
-0.820435742339291,-0.839550945289617,-0.507467823733202,0.453725352203879,0.349794556180074,-0.174861977277471,0.451916783494329,-0.280045797736805,-0.563223058111962,-0.745629770604196,-0.080521752484959,-0.0747183414742609,-0.281777628233691,-0.507416263105954,-0.0757279574202555,-0.782133976015532,0.795782034975868,0.879624192149371,0.487627310124524,-0.405872684779407,-0.205401974578994,0.337804604694099,-0.370452300261844,0.460219043761801
-0.803594069664628,-0.821416963573227,-0.52788844348998,0.480652401036237,0.365481430787784,-0.174804283884585,0.468823385292514,-0.259554660656508,-0.534405648518659,-0.725524360136659,-0.0820736155400193,-0.0722840158163463,-0.299615055642186,-0.529251797503029,-0.0849179192693184,-0.791490335089464,0.785955985699676,0.867558036978782,0.509416375093234,-0.433717904835238,-0.224275413289562,0.33580032695583,-0.389876972486827,0.440116497886929
-0.807119889749239,-0.829334734624996,-0.523801201783002,0.47341067918611,0.354073888246859,-0.185522678679135,0.461391369398257,-0.275558537999186,-0.524770263802503,-0.716496476856478,-0.0700726536045841,-0.085002315680171,-0.309515685265113,-0.528203946296269,-0.0959985013447819,-0.792964919880178,0.780429353325923,0.86959713504892,0.505282904427469,-0.426427228139416,-0.206024900735799,0.354408095163757,-0.378691084959063,0.460520216018503
-0.81927209201477,-0.830727275924206,-0.508820543326534,0.458866603415356,0.365996609097491,-0.155245766531418,0.460470672188896,-0.256998953685195,-0.563724134312053,-0.758750971228544,-0.164025875227712,0.0166794455789714,-0.24997767264679,-0.55598114219561,-0.0195780037879352,-0.785539947286395,0.781340925503844,0.871211035836587,0.502257988377155,-0.422458881787984,-0.202598376331815,0.355683606487449,-0.375580183439141,0.46419555164489
-0.826966035029389,-0.842748518865067,-0.499122207018937,0.444483129626463,0.351095902769822,-0.164877066827909,0.448774823590358,-0.277194324357247,-0.508477244177664,-0.695080249646649,-0.0197865810791308,-0.138649188779891,-0.334431349135198,-0.504806888055131,-0.133303014618003,-0.789701751303647,0.801832770938635,0.87957716692263,0.488001124226446,-0.408062675925466,-0.218171547814707,0.322301330440024,-0.37714706132531,0.445769486980044
-0.81718857226352,-0.815448536167943,-0.508295292893141,0.464416343548013,0.391951839470163,-0.120909138165894,0.472857782396663,-0.21838401317102,-0.559450540253856,-0.747139016527461,-0.105022575860099,-0.0479899284042811,-0.275806348618567,-0.525615415563182,-0.0610630289553993,-0.785616027977401,0.800544564212936,0.873267237906043,0.498761493805167,-0.422991006083702,-0.235511420788611,0.31129971580442,-0.390820410246632,0.426491934606615
-0.797875995966237,-0.804484388796283,-0.532166066248688,0.491474021820083,0.390568341440349,-0.146380758223746,0.482965257471142,-0.222824337836365,-0.515498695536812,-0.712963898920747,-0.0882992890364747,-0.0649130500303743,-0.309023369263397,-0.546200496653171,-0.0872942489882349,-0.79737777622783,0.782167777895707,0.859839488617747,0.521451992442637,-0.450034743933022,-0.240175092069639,0.327778689661609,-0.403359339640764,0.422160414586028
-0.814026571494227,-0.823989166154794,-0.51494495089121,0.467461363721911,0.372903915283406,-0.152360662815062,0.466613277503587,-0.247591926228093,-0.556323595802474,-0.741121935631129,-0.0823850658308951,-0.0725368758883433,-0.285641493507369,-0.513719427471497,-0.0770046064549733,-0.784660090421517,0.79179666876425,0.874138489487098,0.4979863297155,-0.419196721413728,-0.215281098813651,0.335748779973853,-0.380160137502142,0.449772625279449
-0.823180333800879,-0.840404808747444,-0.504027748610345,0.450136131742554,0.351368717456573,-0.169409554302461,0.451132766960516,-0.277419134614036,-0.566923664022271,-0.748784537665444,-0.083779543063464,-0.0712661580087271,-0.278272550002347,-0.506752700206474,-0.0722741166265951,-0.78120700135353,0.796221728635103,0.877831973340462,0.491241358222434,-0.410992050127949,-0.212361645637675,0.332728490532696,-0.375637911823176,0.452637275589406
-0.818285113977948,-0.84198565060422,-0.509734686730881,0.454666736676705,0.342053858986551,-0.187088847669687,0.449131858879361,-0.291150721914396,-0.565035009361872,-0.736782335051528,-0.0277558412531993,-0.131615976390032,-0.296389035489877,-0.46985222758016,-0.10843175086523,-0.773406909327976,0.801154601623811,0.882652012610183,0.481959419962507,-0.3994859705717,-0.206495966000268,0.330845825663567,-0.368460430066899,0.458536184960003
-0.805752254089906,-0.815473004922436,-0.524393537083552,0.479837912823952,0.379424905167889,-0.153238976687063,0.474054371508447,-0.238879361140964,-0.496916251850632,-0.693392957460537,-0.0542899804791584,-0.101113827437268,-0.331214216759496,-0.536521781826427,-0.115456473524321,-0.798330389246864,0.786116040204853,0.867255982215599,0.509909431449306,-0.43447046903939,-0.225545528786559,0.334703255051195,-0.390745820584178,0.438683233283651
-0.814026571494227,-0.823989166154794,-0.51494495089121,0.467461363721911,0.372903915283406,-0.152360662815062,0.466613277503587,-0.247591926228093,-0.556323595802474,-0.741121935631129,-0.0823850658308951,-0.0725368758883433,-0.285641493507369,-0.513719427471497,-0.0770046064549733,-0.784660090421517,0.79179666876425,0.874138489487098,0.4979863297155,-0.419196721413728,-0.215281098813651,0.335748779973853,-0.380160137502142,0.449772625279449
-0.825307299145276,-0.826819306109497,-0.499664872628696,0.45168359428278,0.379954933931582,-0.127974483555743,0.463121977868116,-0.235302873406521,-0.560142986130868,-0.74290052462757,-0.0772806760036777,-0.0781613971302212,-0.284849517301215,-0.507599966644276,-0.07893549949353,-0.782818488075153,0.803064832781804,0.879177789838855,0.488653410086229,-0.409350695417197,-0.221945750806485,0.31824482168518,-0.379365695956432,0.441484966113824
-0.824284681781518,-0.827414213479976,-0.501310528737199,0.453040055658318,0.377788906003635,-0.132439150197995,0.46281614923942,-0.238749490851024,-0.560128395684692,-0.743519019649476,-0.08083024362816,-0.0743134432866637,-0.283693062851237,-0.509913272957627,-0.0766459537049115,-0.783221042074702,0.806114152398098,0.876830653660141,0.49208906911223,-0.415256312423755,-0.235251264734091,0.305033524755133,-0.3876850182398,0.426276068052742
-0.824640501618755,-0.826030288975207,-0.500448186374834,0.452751850495918,0.380701072144866,-0.127783447865021,0.463840452954894,-0.234298290877633,-0.584229568305146,-0.757020564521092,-0.0633221183518891,-0.0937251658234683,-0.27321417853818,-0.479991312901304,-0.0790057864364064,-0.772315275741257,0.810284419228034,0.882601290184732,0.481748583902682,-0.401880805933067,-0.225193849702132,0.307358381149456,-0.377906415685078,0.437097211562639
-0.818385826602941,-0.834960611652162,-0.510162559700868,0.458300007101935,0.356618259184604,-0.168724647282471,0.456486163387686,-0.270652858032447,-0.581496607738843,-0.761712512786282,-0.100332222145142,-0.0535667548759891,-0.262936187060473,-0.506153669197982,-0.0561134743528531,-0.777530387648988,0.795345381516809,0.878562444254849,0.48973649577747,-0.408668617449825,-0.2080722897546,0.336571726996295,-0.372767548777635,0.457372332353358
-0.800622972742469,-0.824732946088893,-0.531348569335364,0.482355724196223,0.355107249442437,-0.191635005489624,0.465292178250845,-0.274630474815645,-0.481902277408692,-0.679927499648978,-0.0414375847303498,-0.114401083492741,-0.34385202938837,-0.537558916682099,-0.128515855658232,-0.800042217708485,0.779235330506182,0.864700861357331,0.51409035361979,-0.43848742640302,-0.219393651602311,0.346454785913626,-0.389472909147727,0.445836127147395
-0.809611425588837,-0.824027353347926,-0.52067582763914,0.472839721362723,0.36767950629806,-0.164824433773029,0.466649879088524,-0.255777650281464,-0.564765356540662,-0.741675797864999,-0.0532388863069609,-0.104238463780188,-0.289332432443339,-0.488054326896313,-0.0926124430140885,-0.777979198197347,0.796494961496937,0.868827296756733,0.506162821266266,-0.432396353468316,-0.24114446149558,0.311553281305519,-0.397007573611084,0.420354133368749
-0.810672026337251,-0.829700597980433,-0.519624531490618,0.469412662193488,0.357779548838557,-0.176604436699352,0.461328598560326,-0.269935907414718,-0.542612078314027,-0.727610876192627,-0.0611352079943005,-0.0951909892117195,-0.301250892509776,-0.509716011734577,-0.0955434957469339,-0.786505444717716,0.790012882863406,0.873334231954565,0.499377811384354,-0.420658363172712,-0.21418040588821,0.338486492467983,-0.380221788401469,0.451099853168931
-0.818385826602941,-0.834960611652162,-0.510162559700868,0.458300007101935,0.356618259184604,-0.168724647282471,0.456486163387686,-0.270652858032447,-0.581496607738843,-0.761712512786282,-0.100332222145142,-0.0535667548759891,-0.262936187060473,-0.506153669197982,-0.0561134743528531,-0.777530387648988,0.795345381516809,0.878562444254849,0.48973649577747,-0.408668617449825,-0.2080722897546,0.336571726996295,-0.372767548777635,0.457372332353358
-0.806410491142083,-0.820713060292981,-0.52436536638492,0.477676278479394,0.37026526325569,-0.16511947192755,0.469576091662611,-0.252336994892857,-0.533256675299465,-0.722158945012567,-0.067721816322888,-0.0878061443460196,-0.305039177889182,-0.520744733600115,-0.09459221542089,-0.790217918606937,0.786111115044209,0.869060020414954,0.506872191715814,-0.430140949974266,-0.219848645261501,0.33880928580786,-0.386477516965446,0.445053208777967
-0.772529806738731,-0.808451554551216,-0.561087922800186,0.516068902805674,0.350355199500579,-0.226879597793057,0.476232079777409,-0.282105938464653,-0.518344609434302,-0.697405592995016,0.00277826563272815,-0.163076035243646,-0.334247071272042,-0.481338528396751,-0.143756585193488,-0.78215273624245,0.770896464814773,0.863347498349905,0.51535908579478,-0.438169959550258,-0.205853207399497,0.364488081717105,-0.383102488953264,0.46098967327072
-0.818794518452963,-0.818981619625621,-0.507076515341924,0.461897529895051,0.387341865795987,-0.12572355293569,0.470072056708032,-0.225210105290141,-0.557232600255478,-0.741583573482661,-0.0813748931110992,-0.0736545775471006,-0.285389962171133,-0.512401176018049,-0.0773338925251805,-0.784250693751228,0.798843200411176,0.86835127001993,0.506211418492185,-0.433336602819217,-0.246950870510835,0.304333037819358,-0.399976081529234,0.413475107718751
-0.81214209116882,-0.823365042965627,-0.517343913029785,0.469985468110609,0.37192408929182,-0.156013419075437,0.467219072428639,-0.249272603334287,-0.532990116789386,-0.717294244876481,-0.0428529597498805,-0.114636230712181,-0.312834467381811,-0.504103245499648,-0.11049788886124,-0.786741057835603,0.79304768388818,0.870410326684263,0.504348810574634,-0.428599451899269,-0.229659718039081,0.324110821090273,-0.390351826857198,0.433669419456203
-0.81019767393186,-0.838572265927344,-0.519266359943037,0.464936547924821,0.338798526782234,-0.200717155123459,0.451826699238024,-0.296562909269977,-0.492141718218707,-0.685895005050397,-0.0333209793185759,-0.123538838778143,-0.340326547555927,-0.525316538786985,-0.130302021322228,-0.796338196537892,0.786466500147847,0.87283386312002,0.499966370310966,-0.420547031426999,-0.208304788958742,0.346359752309168,-0.377478912408312,0.457740149831199
-0.828213995466319,-0.834682306839813,-0.497021430899435,0.445966737262418,0.368372477570935,-0.140406657348797,0.456279339906515,-0.252030029983093,-0.556247059942624,-0.741479680305161,-0.0847465776827255,-0.0699722410988058,-0.284901694139696,-0.515290000135885,-0.0754986630365466,-0.784930683837675,0.806031358693211,0.880610037168908,0.485826504019929,-0.40628198185693,-0.22323629964314,0.313839645867986,-0.378749446769946,0.439751008196467
-0.812163506274515,-0.825570493879456,-0.517579343615352,0.469289810157588,0.367713163470411,-0.161713550426483,0.465269191608371,-0.255437652988048,-0.58122045496233,-0.771780346337753,-0.170376236586888,0.0233138846479422,-0.23581294568221,-0.546239522213434,-0.00882301827716406,-0.779334189407286,0.7856094140156,0.86344736900701,0.515839408971404,-0.442902175761696,-0.236181948594639,0.327263517408654,-0.398819448176954,0.426636029639744
-0.81214209116882,-0.823365042965627,-0.517343913029785,0.469985468110609,0.37192408929182,-0.156013419075437,0.467219072428639,-0.249272603334287,-0.532990116789386,-0.717294244876481,-0.0428529597498805,-0.114636230712181,-0.312834467381811,-0.504103245499648,-0.11049788886124,-0.786741057835603,0.79304768388818,0.870410326684263,0.504348810574634,-0.428599451899269,-0.229659718039081,0.324110821090273,-0.390351826857198,0.433669419456203
-0.813574195980676,-0.818983421543742,-0.514571200867823,0.469111229399852,0.381742431776044,-0.140484679803011,0.47074751895452,-0.234481054719952,-0.596913624415089,-0.772555667807749,-0.102087273759888,-0.0519026660184327,-0.251801443346478,-0.495188471336801,-0.049161323439689,-0.771753437881739,0.804252625194583,0.872361457493579,0.499142975788627,-0.424898095823705,-0.245196913891503,0.299557324800783,-0.395909245142323,0.41506839326576
-0.810428405247136,-0.819472266903697,-0.518969797976129,0.473105664449916,0.377311178466035,-0.150620268545087,0.470579044617534,-0.241509333523157,-0.580625236094252,-0.761527165341127,-0.102835462584418,-0.0508250599469727,-0.26264372625032,-0.508374956957517,-0.054791090084821,-0.77805276343889,0.802212897604831,0.869674913203388,0.503411261194616,-0.4304626001699,-0.249304707610786,0.298622129846101,-0.399910985577065,0.410475953327036
-0.802774007841995,-0.826145200268222,-0.528882043599291,0.479480930257697,0.355010087105847,-0.189329197226326,0.464136488501062,-0.274606565297831,-0.520756876801772,-0.717500993873749,-0.0926371263848185,-0.0603703581627773,-0.30435100723787,-0.545343389708247,-0.0826790658153895,-0.796331393740588,0.7763162427958,0.86356199791064,0.515831621877536,-0.44017813576275,-0.216871460841588,0.35129204166978,-0.388960137969909,0.448726543722462
-0.813091080775997,-0.82680807567664,-0.516506997558838,0.467761978681183,0.366406762541438,-0.162345030410539,0.464146481066571,-0.257228685196924,-0.503479667135482,-0.700667769020579,-0.067882098073483,-0.0866514695969147,-0.323022379221507,-0.541178560174245,-0.104568980167791,-0.798406645475694,0.788110471963425,0.872198307564253,0.501350357293363,-0.422908062807893,-0.213897203694611,0.340778895489887,-0.380961475973646,0.451526908093474
-0.790130762869132,-0.8224835689561,-0.542531986519242,0.493341113810467,0.345713527215747,-0.214732366651845,0.465678735846288,-0.288350886463757,-0.510255005778959,-0.69891852451147,-0.0324439456968202,-0.125125383889988,-0.329820775737432,-0.512610312879349,-0.124824103075167,-0.791522989720735,0.773197645577753,0.861978148811787,0.518258225573766,-0.442805028454657,-0.215298846088755,0.355616983445621,-0.389237437400285,0.450540912479599
-0.81090800176289,-0.81761077725455,-0.517930393443841,0.472858364985491,0.381312633571646,-0.144378353967167,0.472056725973035,-0.235472238466515,-0.554253953557405,-0.738546862545703,-0.0760465045354244,-0.0793586659828615,-0.289063921930297,-0.511133042251185,-0.0818457013267699,-0.78464194811545,0.801622230209801,0.873239884993115,0.498576221912199,-0.423096720668974,-0.237651700241355,0.308441499200008,-0.391824791941556,0.423963496197331
-0.819689925545512,-0.844896730475114,-0.507619659616214,0.451323645131364,0.337664152245837,-0.1906361522573,0.446010751828562,-0.297022347037884,-0.522998945221572,-0.71232354055109,-0.0542648242550458,-0.102038065638214,-0.315595091926612,-0.518918750969429,-0.106726756786481,-0.791414548596341,0.790907723680974,0.876449067561131,0.493433426847965,-0.412628057788297,-0.205720081861125,0.34313581572911,-0.37322444008009,0.460259391194672
-0.813091080775997,-0.82680807567664,-0.516506997558838,0.467761978681183,0.366406762541438,-0.162345030410539,0.464146481066571,-0.257228685196924,-0.503479667135482,-0.700667769020579,-0.067882098073483,-0.0866514695969147,-0.323022379221507,-0.541178560174245,-0.104568980167791,-0.798406645475694,0.788110471963425,0.872198307564253,0.501350357293363,-0.422908062807893,-0.213897203694611,0.340778895489887,-0.380961475973646,0.451526908093474
-0.821608763080366,-0.830321825494879,-0.505624705142363,0.45600129027949,0.369421663892881,-0.147621076527356,0.46069597066113,-0.251629119653446,-0.610626481030778,-0.790091348393782,-0.156690225322384,0.00773834353300261,-0.221463510817827,-0.51594839662519,-0.00720928329819267,-0.768255280083672,0.792591377406744,0.875063978260395,0.49630438897792,-0.417060296196972,-0.213910416921649,0.335795671860498,-0.378704482393509,0.451222643935985
-0.812492981112981,-0.829168969117191,-0.517400044942142,0.467584312750967,0.361062187669714,-0.170154754416015,0.461934168052749,-0.265029411100143,-0.562760911625807,-0.740903236487551,-0.0564971955441978,-0.100684274841943,-0.289674276560189,-0.491792484105401,-0.091281615351656,-0.779177105347827,0.798272227425874,0.87680397091079,0.493170280139161,-0.414276585751781,-0.219946518400089,0.325196941543642,-0.380378972324614,0.444134651017673
-0.819894455820751,-0.826520122683259,-0.507377719199635,0.459228791155993,0.374711975729874,-0.142489473197109,0.464070167846539,-0.244077630275842,-0.55677293777516,-0.738159988243344,-0.0641833728778316,-0.0922539860780932,-0.291222540256446,-0.501443333739341,-0.088558345159538,-0.782318447781888,0.804415243858128,0.877427705948181,0.491472855895977,-0.413788949605558,-0.230147647550511,0.31080093484802,-0.384812573869786,0.432204853184403
-0.806277364974617,-0.805269691313891,-0.520678200239037,0.48018287877011,0.39839366007721,-0.124774593824327,0.481575008884886,-0.209932090972437,-0.527616856086916,-0.721714953005947,-0.0882617242845427,-0.0653529853157072,-0.301695825201472,-0.537902684405019,-0.0832162090311607,-0.794048435824868,0.797996814564182,0.861812354199586,0.514426173678238,-0.445534091417371,-0.263917189244364,0.291126341363308,-0.412248885133067,0.393512585149366
-0.809959056731168,-0.825452938805709,-0.520355936489073,0.471937056463825,0.365320274246025,-0.167566777913456,0.465352047752578,-0.259167413431871,-0.555952598838977,-0.739120252478798,-0.0725858972330685,-0.0831475674107016,-0.289089193176321,-0.507621723916563,-0.0834674512208974,-0.783670208485952,0.787294340449787,0.871596451590286,0.502399546619207,-0.424159756330092,-0.214143702754248,0.341504346500729,-0.381557790702803,0.45130239502488
-0.821794439690369,-0.828861549701573,-0.505145381856011,0.456143261189259,0.372399097690095,-0.143275018784042,0.461931146187312,-0.247206783087926,-0.585079357237521,-0.761331391856192,-0.0837634470057986,-0.0716290492277617,-0.266137250494068,-0.492867707405223,-0.0655773990639458,-0.774589409511064,0.805825282844666,0.878881784123288,0.488832940164861,-0.410481686383808,-0.228327293521072,0.31046283469871,-0.382696912416496,0.434104000637302
-0.81095933975416,-0.822628010845806,-0.518786610212835,0.471649217755075,0.371957500367477,-0.157399975583619,0.467886691426515,-0.249364604358754,-0.539499617671979,-0.726338860811866,-0.0662316311128564,-0.0895971061605205,-0.301611480384024,-0.515340132103538,-0.0933755827647805,-0.788143860026342,0.78930888038281,0.871095126985059,0.503384071464986,-0.42610336086001,-0.219955134823232,0.335248722099507,-0.384969231284702,0.444763040670026
-0.806277364974617,-0.805269691313891,-0.520678200239037,0.48018287877011,0.39839366007721,-0.124774593824327,0.481575008884886,-0.209932090972437,-0.527616856086916,-0.721714953005947,-0.0882617242845427,-0.0653529853157072,-0.301695825201472,-0.537902684405019,-0.0832162090311607,-0.794048435824868,0.797996814564182,0.861812354199586,0.514426173678238,-0.445534091417371,-0.263917189244364,0.291126341363308,-0.412248885133067,0.393512585149366
-0.805583248737351,-0.816283401366279,-0.524769916887252,0.479868502070399,0.377712545106381,-0.155840306690759,0.473390313379651,-0.241444480698301,-0.54733791859431,-0.732729117902442,-0.0708125575846092,-0.0848517947147615,-0.295187333311721,-0.512738003242287,-0.0876762609888813,-0.786260777961495,0.787095330186866,0.865994308828607,0.511853194212671,-0.437568495274232,-0.231409570098861,0.329305226330353,-0.394605735755686,0.432014591556796
